16/01/2009;08:00;1292.366976;1300.219196;1261.228866;1272.871811;172444
16/01/2009;12:00;1273.142578;1299.136131;1267.727254;1296.428469;122117
18/01/2009;16:00;1298.594599;1323.775853;1298.594599;1315.652868;1175
18/01/2009;20:00;1315.652868;1316.1944;1307.800649;1311.591375;368
19/01/2009;00:00;1311.591375;1315.382102;1303.197624;1308.071415;1787
19/01/2009;04:00;1307.529882;1309.966778;1287.763951;1294.533106;3783
19/01/2009;08:00;1295.345404;1295.345404;1280.453264;1288.305484;5581
19/01/2009;16:00;1288.847016;1294.26234;1278.557901;1280.724031;894
19/01/2009;20:00;1280.994797;1283.973225;1278.557901;1281.265563;1051
20/01/2009;00:00;1281.807095;1293.991573;1279.911732;1290.200847;3296
20/01/2009;04:00;1290.471613;1293.179275;1279.3702;1284.243991;5337
20/01/2009;08:00;1284.514757;1293.720807;1251.210517;1253.376646;155046
20/01/2009;12:00;1253.10588;1257.979672;1226.029262;1236.589143;149161
20/01/2009;16:00;1236.85991;1245.524427;1234.69378;1244.982895;1442
20/01/2009;20:00;1245.253661;1249.856686;1243.89983;1246.336726;943
21/01/2009;00:00;1246.336726;1247.961323;1235.776845;1237.672208;3656
21/01/2009;04:00;1237.942974;1254.459711;1236.318377;1248.502855;9421
21/01/2009;08:00;1248.502855;1260.687333;1234.964546;1246.336726;144620
21/01/2009;12:00;1246.06596;1302.114559;1240.921402;1294.26234;143753
21/01/2009;16:00;1294.26234;1296.157703;1289.930081;1294.26234;1153
21/01/2009;20:00;1294.533106;1301.573027;1292.366976;1301.30226;664
22/01/2009;00:00;1300.760728;1301.031494;1286.680887;1294.26234;3050
22/01/2009;04:00;1293.991573;1293.991573;1274.767175;1276.391772;9962
22/01/2009;08:00;1276.391772;1276.933304;1241.192168;1255.001244;172598
22/01/2009;12:00;1255.001244;1284.514757;1251.210517;1267.456488;163762
22/01/2009;16:00;1267.727254;1269.351851;1262.582697;1268.539553;948
22/01/2009;20:00;1269.081085;1269.622617;1261.228866;1262.31193;306
23/01/2009;00:00;1261.228866;1264.748826;1236.318377;1237.942974;4766
23/01/2009;04:00;1238.21374;1252.293582;1236.85991;1238.484507;8311
23/01/2009;08:00;1238.755273;1273.954876;1236.318377;1266.914955;173565
23/01/2009;12:00;1266.644189;1289.930081;1260.145801;1260.9581;158807
25/01/2009;16:00;1261.770398;1261.770398;1250.127452;1253.918179;634
25/01/2009;20:00;1254.459711;1257.979672;1249.856686;1251.481283;327
26/01/2009;00:00;1250.668985;1262.31193;1242.004467;1257.167373;2237
26/01/2009;04:00;1257.438139;1275.037941;1256.084308;1270.976448;8614
26/01/2009;08:00;1271.247214;1301.031494;1268.268786;1290.200847;143637
26/01/2009;12:00;1289.930081;1292.366976;1263.394995;1282.619394;145318
26/01/2009;16:00;1282.348628;1284.514757;1279.911732;1284.514757;376
26/01/2009;20:00;1284.514757;1292.09621;1282.89016;1289.659315;519
27/01/2009;00:00;1289.930081;1293.720807;1282.89016;1285.05629;3811
27/01/2009;04:00;1285.597822;1287.763951;1273.954876;1286.139354;5274
27/01/2009;08:00;1286.139354;1299.948429;1279.911732;1296.157703;131468
27/01/2009;12:00;1296.157703;1299.677663;1281.536329;1291.013145;107812
27/01/2009;16:00;1291.283912;1303.197624;1290.471613;1302.114559;2597
27/01/2009;20:00;1302.385325;1308.342181;1301.843793;1306.98835;1180
28/01/2009;00:00;1306.98835;1317.277465;1304.822221;1314.299037;4671
28/01/2009;04:00;1314.840569;1318.089763;1307.529882;1314.028271;9092
28/01/2009;08:00;1314.299037;1332.440371;1309.15448;1330.545008;141624
28/01/2009;12:00;1330.003475;1348.144809;1321.88049;1330.545008;161239
28/01/2009;16:00;1330.815774;1332.440371;1327.025047;1330.815774;576
28/01/2009;20:00;1330.003475;1330.003475;1324.588152;1327.025047;828
29/01/2009;00:00;1326.754281;1328.920411;1314.569803;1317.277465;4180
29/01/2009;04:00;1317.277465;1332.169605;1316.1944;1321.88049;9247
